"@orlandaguirre","2018-05-20 23:33:53","#SePuede | No cerramos campaña, abrimos puertas hacia la victoria.   Vamos a trabajar hasta el final para elegir por primera vez a un Presidente Profesor.  ¡Con @sergio_fajardo se puede! https://t.co/Wc1r1eohS2"
"@favargasc","2018-05-20 23:33:54",".@sergio_fajardo nació hace 62 años en una familia de clase alta de Medellín, el mayor de cinco hermanos y fue criado desde pequeño para brillar. https://t.co/9gL4X5qJEd"
"@bri_st_c","2018-05-20 23:33:57","El científico y médico neurofisiólogo Rodolfo Llinás habla de lo que necesita Colombia para desarrollarnos como país. #AbrimosNoCerramos @sergio_fajardo @ClaudiaLopez @JERobledo @AntanasMockus https://t.co/ot2vG2DlNm"
"@Marianafloga","2018-05-20 23:34:00","¡Nosotros no cerramos campaña, la abrimos porque vamos a ganar y en segunda vuelta! @sergio_fajardo Presidente. #AbrimosNoCerramos https://t.co/ZYf3wNkOJw"
"@LRobertoS","2018-05-20 23:34:03","El apoyo a Sergio Fajardo de los científicos colombianos más reconocidos en el mundo y en nuestro país, profesores en neurociencia Rodolfo Llinás y Herman Moreno, es orientador para quienes desean votar en consciencia por el mejor Presidente #SergioFajardo https://t.co/qs0DekxXqw"
"@LRobertoS","2018-05-20 23:34:03","El apoyo a Sergio Fajardo de los científicos colombianos más reconocidos en el mundo y en nuestro país, profesores en neurociencia Rodolfo Llinás y Herman Moreno, es orientador para quienes desean votar en consciencia por el mejor Presidente #SergioFajardo https://t.co/qs0DekxXqw"
"@rossirossi71","2018-05-20 23:34:08","El único candidato que vino a Riohacha a recorrer calles, a presentarse personalmente y a escuchar a la gente. @sergio_fajardo #abrimosnocerramos #sepuede #FajardoPresidente https://t.co/o2a7NnAohN"
"@YoryeNeruda","2018-05-20 23:34:09","Estas fueron las palabras de @angelamrobledo reafirmando el compromiso que hizo con nosotros, @PaisPrimero, en el café #LasVicesSeSientan junto a @ClaraLopezObre. En segunda se compromete a apoyar a quien pase entre @DeLaCalleHum, @sergio_fajardo y @petrogustavo. #ElPaísPrimero. https://t.co/e5sQ05Ua9C"
"@Armandodejrione","2018-05-20 23:34:14","No tenemos por qué callar ante el abuso, @SergioFerG nos agredió, después sale a hacer política con la bandera de la renovación y la decencia, pero con prácticas de los de siempre. #ElPaísPrimero seguirá promoviendo diálogo entre @DeLaCalleHum, @sergio_fajardo y @petrogustavo"
"@ClauBSI","2018-05-20 23:34:14","Orgullosa polista y voluntaria de la campaña de @sergio_fajardo. Me siento feliz del optimismo y el cariño que recibimos en cada paso. Hoy, en la caminata por la esperanza demostramos que nosotros #AbrimosNoCerramos, abrimos la puerta de la esperanza y de las oportunidades."
"@Maria_I_Pinilla","2018-05-20 23:34:15","La #Pintatón de la Esperanza ha sido una oportunidad para pintar de #Esperanza a Santander. 300 metros de tela que están siendo pintados por los santandereanos. @sergio_fajardo #FajardoPresidente #SePuede https://t.co/ErnnE6xaSf"
"@ARKIWJGJ","2018-05-20 23:34:18","Siempre @DeLaCalleHum dispuesto a compartir y a comprometerse con #ElPaísPrimero. En segunda vuelta todos apoyaremos al candidato que pase entre él, @sergio_fajardo y @petrogustavo. https://t.co/EbpaLOup7i"
"@caballo2601","2018-05-20 23:34:19","En qué cabeza cabe que un desconocido en un abrir y cerrar de ojos sea el más opcionado para dirigir mi país. Hace 5 meses atras era una persona del común, hoy en día inflado por Uribe para poder el seguir detrás delinquiendo @NoticiasCaracol @ClaudiaLopez @sergio_fajardo"
"@Manutwiit","2018-05-20 23:34:20","Con gran éxito culminó la #CaravanaDeLaEsperanza en #Tunja. Más de 200 carros nos acompañaron y demostramos que #LaFuerzadelaEsperanza crece cada día. El próximo domingo 27 de mayo cambiaremos la historia de #Colombia con @sergio_fajardo. #SePuede #AbrimosNoCerramos https://t.co/pBTt0IYVbC"
"@Rafael37492","2018-05-20 23:34:21","#AbrimosNoCerramos "Todo este recorrido, para abrir las puertas de las oportunidades. Vamos a construir, no ha destruir. Somos #LaFuerzaDeLaEsperanza": @sergio_fajardo @ClaudiaLopez @JERobledo @AntanasMockus @navarrowolff @samuelazout @ivanmarulanda @johnsudarsky @slondonouribe https://t.co/1rIkVDER8I"
"@aliriojimenez16","2018-05-20 23:34:25","@JaimeCuartas @sergio_fajardo @PartidoVerdeCoL @compromisociu @Compromiso_Ant @ElCrespoPresi @diegodavid8a @CarlosFBorja @ffpulgarin @carlosiuribe @LauraOrtizG1 Si como fue de gobernador va a ser de presidente montados en la hijueputa y Petro otra gonorrea"
"@elycepedad","2018-05-20 23:34:26","Mis amigos de @PaisPrimero fueron al cierre de campaña de @sergio_fajardo, yo estoy fuera de la ciudad, y @SergioFerG los señaló de "petristas", les rompió el marco de las fotos, les puso a la gente en contra ¿Así no polariza? Es una lástima si así será un gobierno de ustedes. https://t.co/niuFdd8yox"
"@rimopri","2018-05-20 23:34:29","Con @sergio_fajardo abrimos las puertas a un nuevo país donde se luche contra la corrupción y se construya a partir de la educación #AbrimosNoCerramos https://t.co/9d8C487rME"
"@untaldobleu","2018-05-20 23:34:30","Hace 8 años tuvimos un sueño colectivo, transformar al país vía educación. Llegó la hora de la revancha ¡@sergio_fajardo Presidente! #AbrimosNoCerramos https://t.co/iII9aFl3WJ"
"@Aleja_0020","2018-05-20 23:34:31","#YoMeComprometo a apoyar a cualquiera de ustedes que pase a segunda vuelta, porque creo que en ustedes está la esperanza de cambio que necesita nuestro país @petrogustavo @sergio_fajardo @DeLaCalleHum"
"@orlando_garnica","2018-05-20 23:34:32","En la campaña de @sergio_fajardo quien realmente está capitalizando su crecimiento en las encuestas es @ClaudiaLopez. En Bogotá su camino a la alcaldía quedará pavimentado este 27 de mayo."
"@ClauBSI","2018-05-20 23:34:36","“([...] La democracia de los mismos con las mismas tampoco nos ha funcionado).  [...] Mi voto lo voy a depositar por el profesor Sergio Fajardo”  ~María Jimena Duzán~  | #AbrimosNoCerramos #SePuede ✌️🇨🇴 https://t.co/1qUNMWVy4I"
"@Marianafloga","2018-05-20 23:34:39","Soy Médico, profesor e investigador @sergio_fajardo es la solución @ClaudiaLopez @AngelicaLozanoC #AbrimosNoCerramos #FajardoPresidente #SePuede #LaFuerzaDeLaEsperanza https://t.co/25S7IKEsOi"
"@piperoinfante","2018-05-20 23:34:40","Hace 8 años tuvimos un sueño colectivo, transformar al país vía educación. Llegó la hora de la revancha ¡@sergio_fajardo Presidente! #AbrimosNoCerramos https://t.co/iII9aFl3WJ"
"@GiovaMedinaM","2018-05-20 23:34:41","@sergio_fajardo, @JERobledo, @AntanasMockus y @ClaudiaLopez avanzan en la marcha del cierre de campaña https://t.co/GBdRifAzSv https://t.co/ZirkYU2jTR"
"@jmbc_jbc","2018-05-20 23:34:41","El papa Francisco nos resaltó no perder la Esperanza. Sin embargo me pregunto cuantos colombianos católicos vamos a votar con conciencia. El candidato de la ESPERANZA es @sergio_fajardo MAS CLARO! Todos los católicos estamos con Fajardo, porque SE PUEDE! @ClaudiaLopez @JERobledo https://t.co/oXWr1cmXmP"
"@FernandoVeLugo","2018-05-20 23:34:42","En segunda vuelta vamos con el candidato que pase entre @DeLaCalleHum, @petrogustavo y @sergio_fajardo. Es hora de que Colombia tenga un Presidente que trabaje por la justicia social #ElPaísPrimero 🇨🇴 https://t.co/dBKaim1deC"
"@AndrexLinares","2018-05-20 23:34:43","Mis amigos de @PaisPrimero fueron al cierre de campaña de @sergio_fajardo, yo estoy fuera de la ciudad, y @SergioFerG los señaló de "petristas", les rompió el marco de las fotos, les puso a la gente en contra ¿Así no polariza? Es una lástima si así será un gobierno de ustedes. https://t.co/niuFdd8yox"
"@williambolivar7","2018-05-20 23:34:44","@deibysbovea @sergio_fajardo respete él es La Pulla Petrista 🤪 Gustavo Petro NO merece ser presidente - La Pulla Por sus fallas como gerente, por su soberbia por sus dudosas alianzas... por su falta de propuestas serias paneles solares y aguacates para todos https://t.co/ZRg1WQKdJM"
"@dovelagrado33","2018-05-20 23:34:45","Mis amigos de @PaisPrimero fueron al cierre de campaña de @sergio_fajardo, yo estoy fuera de la ciudad, y @SergioFerG los señaló de "petristas", les rompió el marco de las fotos, les puso a la gente en contra ¿Así no polariza? Es una lástima si así será un gobierno de ustedes. https://t.co/niuFdd8yox"
"@bri_st_c","2018-05-20 23:34:48","@sergio_fajardo dice, Innovación, la ciencia, la tecnología y la educación serán los protagonistas y con el respaldo de estos dos grandes neurocientíficos Rodolfo Llinas y Herman Moreno lo lograremos  #AbrimosNoCerramos Somos la  #FuerzaDeLaEsperanza💚💚💚 https://t.co/4uTpLesAyi https://t.co/niRjzoUvtr"
"@ClauBSI","2018-05-20 23:34:52","Vibrante!!!! Desde Vali decimos Vamos para segunda vuelta con un profesor, un profesor un presidente profesor!!! #AbrimosNoCerramos @ClaudiaLopez @sergio_fajardo https://t.co/7c872tNLeK"
"@jdvalverde14","2018-05-20 23:34:53","@SaraTufanoZ @RevistaSemana @JERobledo @sergio_fajardo Aunque esa proyección hubiese sido cierta. No creo que @sergio_fajardo tenga el carácter de resistir una campaña sucia en su contra."
"@julianosorio99","2018-05-20 23:34:55","@sergio_fajardo, @JERobledo, @AntanasMockus y @ClaudiaLopez avanzan en la marcha del cierre de campaña https://t.co/GBdRifAzSv https://t.co/ZirkYU2jTR"
"@dracowilto","2018-05-20 23:34:55","Mi voto en primera vuelta será por Sergio Fajardo. Mi agradecimiento será siempre para Humberto de la Calle por el logro histórico del acuerdo de paz. Es una decisión difícil entre dos candidatos de lujo. Estoy convencido de que será un voto de esperanza."
"@SCarrascalP","2018-05-20 23:35:01","@pineda0ruiz @MafeCarrascal @PaisPrimero @sergio_fajardo @SergioFerG @ClaudiaLopez @Margaritarosadf @MeDicenWally @JUANCAELBROKY Conozco los jóvenes de #ElPaisPrimero, son de varias tendencias políticas, cada uno tiene su candidato en primera vuelta. Están comprometidos en la construcción de un mejor país, por eso buscan la unidad de @sergio_fajardo @DeLaCalleHum y @petrogustavo para segunda vuelta."
"@oscarden11","2018-05-20 23:35:04","@jarr213 @CABLENOTICIAS @sergio_fajardo Limosniando???? Inclusión ese se llama inclusión. Hacer politica transparente. Y fajardo sera nuestro presidente. #FajardoPresidente"
"@Manutwiit","2018-05-20 23:35:05","Un nuevo e importante apoyo recibe la campaña de @sergio_fajardo y @ClaudiaLopez, nada más y nada menos que el neurocientífico Rodolfo Llinás #SePuede https://t.co/V7CKePe5O2"
"@orlandaguirre","2018-05-20 23:35:05","Como diría @Amparo_Grisales, "me erizo" al repasar nombres de algunos profes que respaldan  #LaFuerzaDeLaEsperanza de @sergio_fajardo  ➕@ClaudiaLopez ➕ @JERobledo ➕ @AntanasMockus  #RodolfoLlinás @RodrigoUprimny @mgarciavillegas @manuel_rodb @mwassermannl  #AbrimosNoCerramos https://t.co/5FzuIeOE3C"
"@jriascos84","2018-05-20 23:35:17","Porque creo en el poder de la educación, porque confío más en el camino del medio que en las opciones extremas y porque quiero una política distinta para Colombia, mi voto es por @sergio_fajardo"
"@judy_astrid","2018-05-20 23:35:17","Es la juventud la llamada a propiciar el cambio propuesto por FAJARDO. Quienes ya pasamos estos nefastos gobiernos debemos apoyar un país EDUCADO  que tenga un futuro promisorio. #SePuede Fajardo Presidente.@ValeBieber16 @ivanmarulanda @ClaudiaLopez @sergio_fajardo https://t.co/8Eh4jhnHAB"
"@jsbgm","2018-05-20 23:35:24","Son jóvenes como Juan Pablo los que abren los nuevos senderos por donde se liberan las energías transformadoras de Colombia... el impulso de Sergio Fajardo camino a la presidencia proviene de los sueños y la consciencia de estas generaciones arrolladoras y de excelencia... https://t.co/oPF369BMC2"
"@JuanPAcero","2018-05-20 23:35:27","Mis amigos de @PaisPrimero fueron al cierre de campaña de @sergio_fajardo, yo estoy fuera de la ciudad, y @SergioFerG los señaló de "petristas", les rompió el marco de las fotos, les puso a la gente en contra ¿Así no polariza? Es una lástima si así será un gobierno de ustedes. https://t.co/niuFdd8yox"
"@julioayazo52","2018-05-20 23:35:30","@JERobledo @sergio_fajardo @PoloDemocratico @ClaudiaLopez @PoloConFajardo @CONCEJALCELIO @VoluntariosJER @mjsarmientoa @alvaroargote @XiniaNavarro @JorGoConRobledo ¡ PETRO PRESIDENTE!!!"
"@orlandaguirre","2018-05-20 23:35:32","Hoy me puse la camiseta de #LafuerzadelaEsperanza y salí a entregar periódicos. Que alegría que la personas me llamaran, me pitaran pidiendo el mensaje de @sergio_fajardo @ClaudiaLopez @JERobledo  y muchos más. Se respira Esperanza. #AbrimosNoCerramos"
"@nogogu","2018-05-20 23:35:32","En ocho (8) días EXCATAMENTE  a esta hora y sin haber salido el primer boletín PETRO (@petrogustavo) estará tratando de INCENDIAR el país diciendo que le ROBARON las elecciones.   @IvanDuque @German_Vargas @sergio_fajardo  @Registraduria"
"@Andrea42057800","2018-05-20 23:35:34","En segunda vuelta vamos con el candidato que pase entre @DeLaCalleHum, @petrogustavo y @sergio_fajardo. Es hora de que Colombia tenga un Presidente que trabaje por la justicia social #ElPaísPrimero 🇨🇴 https://t.co/dBKaim1deC"
"@OlaveAndrea","2018-05-20 23:35:36","Una de las periodistas más respetadas del país, @MJDuzan , columnista de @RevistaSemana  y presentadora de @Semanaenvivo , anuncia su voto por @sergio_fajardo | #AbrimosNoCerramos #ConFajardoGanamos https://t.co/RkfOOqXt1C"
"@annievegam","2018-05-20 23:35:36","Mis amigos de @PaisPrimero fueron al cierre de campaña de @sergio_fajardo, yo estoy fuera de la ciudad, y @SergioFerG los señaló de "petristas", les rompió el marco de las fotos, les puso a la gente en contra ¿Así no polariza? Es una lástima si así será un gobierno de ustedes. https://t.co/niuFdd8yox"
"@avelasquezse","2018-05-20 23:35:38","Mi voto en primera vuelta será por Sergio Fajardo. Mi agradecimiento será siempre para Humberto de la Calle por el logro histórico del acuerdo de paz. Es una decisión difícil entre dos candidatos de lujo. Estoy convencido de que será un voto de esperanza."
"@pelone10","2018-05-20 23:35:40","El señor @SergioFerG, el coordinador de jóvenes de @sergio_fajardo, empezó a gritar contra los jóvenes de @PaisPrimero "estos son petristas, quieren sabotear al evento", los empezaron a arengar, a empujarlos y luego Sergio le quitó el marco de las manos a un joven y lo rompió."
"@jsnCIO","2018-05-20 23:35:42","@paovil8 @JERobledo @sergio_fajardo @ClaudiaLopez @PoloConFajardo @PoloDemocratico @XiniaNavarro @CONCEJALCELIO @VoluntariosJER @mjsarmientoa @alvaroargote @SergioFerG @AntanasMockus El se salió porque le faltó cojones para quedarse y seguir luchando por las causas reales del Polo. Abre los ojos mujer a mí me faltó solo ver el vídeo de la Pulla en Youtube y el documental de noticias Uno para darme cuenta que no es nada confiable."
"@Eduardo_Armero","2018-05-20 23:35:44","En #Bucaramanga con un mural de 300 metros que está siendo pintado por miles de personas, se multiplica #LaFuerzaDeLaEsperanza, con @sergio_fajardo #AbrimosNoCerramos https://t.co/aZI4RwSBp3"
"@JuanPAcero","2018-05-20 23:35:45","Mis amigos de @PaisPrimero fueron al cierre de campaña de @sergio_fajardo, yo estoy fuera de la ciudad, y @SergioFerG los señaló de "petristas", les rompió el marco de las fotos, les puso a la gente en contra ¿Así no polariza? Es una lástima si así será un gobierno de ustedes. https://t.co/niuFdd8yox"
"@dalyanagc","2018-05-20 23:35:49","Mi voto en primera vuelta será por Sergio Fajardo. Mi agradecimiento será siempre para Humberto de la Calle por el logro histórico del acuerdo de paz. Es una decisión difícil entre dos candidatos de lujo. Estoy convencido de que será un voto de esperanza."
"@CeSantiRamirez","2018-05-20 23:35:49","Creo en el mensaje de la campaña #ElPaísPrimero. Hoy, infortunadamente, en el cierre de @DeLaCalleHum le abrieron la puerta con generosidad, mientras, en el de @sergio_fajardo, @SergioFerG se la cerró con una violenta descarga de odio. Una lástima. Juzguen ustedes: https://t.co/sUsEDDDkt4"
"@mibamboreto","2018-05-20 23:35:50","El apoyo a Sergio Fajardo de los científicos colombianos más reconocidos en el mundo y en nuestro país, profesores en neurociencia Rodolfo Llinás y Herman Moreno, es orientador para quienes desean votar en consciencia por el mejor Presidente #SergioFajardo https://t.co/qs0DekxXqw"
